Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Marienmay,5165358908 - 7115175624,simple,SKU_2DFBKFW_39O6WNC,Marienmay Gluconolactone 1% + Birch Sap 10% Cleansing Pads 70 sheets,-1,0,visible,"Skin trouble: dead skin care
Wet tissue container type: container type
Number of copies: 70
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2DFBKFW_39O6WNC_21.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2DFBKFW_39O6WNC_22.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_17.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_19.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_18.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_20.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2DFBKFW_39O6WNC_16.webp"" width=""100%"" />""",taxable,1,0,0,1,19800,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2DFBKFW_39O6WNC_21.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2DFBKFW_39O6WNC_22.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,270ml,1,0
,6451594384 - 14008385843,simple,SKU_2YP4234_6FO8BOZ,20 Atomy Cleansing Tissues,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: cap type
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2YP4234_6FO8BOZ_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2YP4234_6FO8BOZ_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,105g,1,0
,6249030801 - 12768157047,simple,SKU_2VCIF0X_5V5TX13,EK Bio Skin Cleansing Pad,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: individually wrapped
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VCIF0X_5V5TX13_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VCIF0X_5V5TX13_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VCIF0X_5V5TX13_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2VCIF0X_5V5TX13_1.webp"" width=""100%"" />""",taxable,1,0,0,1,46000,23650,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VCIF0X_5V5TX13_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2VCIF0X_5V5TX13_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets,1,0
Medi Cube,7177919831 - 18097704643,simple,SKU_3APJQDZ_8BAWM9V,NEW Medicube Zero Pore Pad 2.0 with 2 sanitary tongs inner cover,-1,0,visible,"Skin Concerns: Pores
Skin type: all skin
Wet tissue container type: container type
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3APJQDZ_8BAWM9V_1.webp"" width=""100%"" />""",taxable,1,0,0,1,39800,29800,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3APJQDZ_8BAWM9V_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
,7135678245 - 17903833557,simple,SKU_3A0ECKL_883HADX,Joypick Soft Cotton Disposable Face Towel,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3A0ECKL_883HADX_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3A0ECKL_883HADX_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3A0ECKL_883HADX_3.webp"" width=""100%"" />""",taxable,1,0,0,1,12400,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3A0ECKL_883HADX_4.webp,",0,KeySpecifications,Company not provided,1,0,Capacity,Joypick Soft Cotton Disposable Face Towel,1,0
,6386636948 - 13594055323,simple,SKU_2XMFSLW_68TJS7V,Color Deep Makeup Eraser Eraser Purple Edition,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XMFSLW_68TJS7V_1.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XMFSLW_68TJS7V_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XMFSLW_68TJS7V_4.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XMFSLW_68TJS7V_1.jpg.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XMFSLW_68TJS7V_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8500,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2XMFSLW_68TJS7V_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,130g,1,0
,6488156773 - 12839309803,simple,SKU_2ZAVPT1_5WC6YUJ,Color Deep Makeup Eraser Eraser Purple Edition,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZAVPT1_5WC6YUJ_1.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZAVPT1_5WC6YUJ_4.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZAVPT1_5WC6YUJ_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZAVPT1_5WC6YUJ_1.jpg.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ZAVPT1_5WC6YUJ_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ZAVPT1_5WC6YUJ_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,130g,1,0
Barbour501,7071779175 - 17563100821,simple,SKU_38YCRQF_82GM7BP,Barber 501 After Shaving Tissue,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38YCRQF_82GM7BP_3.webp"" width=""100%"" />""",taxable,1,0,0,1,12900,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38YCRQF_82GM7BP_8.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
,6993607481 - 17124837453,simple,SKU_37NTA2H_7V7OP59,Cell Line Pro Color Cleansing 100g,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_37NTA2H_7V7OP59_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_37NTA2H_7V7OP59_2.webp"" width=""100%"" />""",taxable,1,0,0,1,25000,20000,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_37NTA2H_7V7OP59_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100g,1,0
Rockies,6840508499 - 16264780491,simple,SKU_354NU4Z_7GZMOY3,Rocky's Magic Bubble Dry Cleansing Tissue,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_354NU4Z_7GZMOY3_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_354NU4Z_7GZMOY3_11.webp"" width=""100%"" />""",taxable,1,0,0,1,158400,120000,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_354NU4Z_7GZMOY3_15.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"2,000mg*30piece",1,0
,6784399338 - 15966062599,simple,SKU_3479816_7C1S4QV,Dirty Laundry Eyelid Clean Pad Eye Pang,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3479816_7C1S4QV_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3479816_7C1S4QV_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3479816_7C1S4QV_2.webp"" width=""100%"" />""",taxable,1,0,0,1,40000,32000,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3479816_7C1S4QV_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
,2493286 - 14838406903,simple,SKU_1HFTY_6TEEK1J,Burt's Bees Facial Cleansing Towelette for Normal to Dry Skin Cucumber & Sage 17.7 x 15.8cm,-1,0,visible,"Skin type: all skin
Wet tissue container type: refillable",,taxable,1,0,0,1,83240,16100,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1HFTY_6TEEK1J_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1HFTY_6TEEK1J_6.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,Refer to the product detail page,1,0
,6722607671 - 15638243589,simple,SKU_336GT9Z_76MLTZ9,Chuseok Gift Housewarming Hospital Cleansing Tissue Outdoor Wet Tissue Gift Set,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_336GT9Z_76MLTZ9_2.webp"" width=""100%"" />""",taxable,1,0,0,1,40000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_336GT9Z_76MLTZ9_12.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"Water-water cleansing tissue: 60 sheets, outdoor type tissue: 24 sheets",1,0
,6148271479 - 11848782436,simple,SKU_2TOISMV_5FYGJ1G,Ixley Low-Lacto Bubble Cleansing Pad 8ml,-1,0,visible,"Skin type: all skin
Total Quantity: 10
Skin trouble: dead skin care
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TOISMV_5FYGJ1G_1.webp"" width=""100%"" />""",taxable,1,0,0,1,16000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TOISMV_5FYGJ1G_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TOISMV_5FYGJ1G_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,8ml,1,0
,6139201213 - 11762598860,simple,SKU_2TJ4DZ1_5EJ5BD8,GBH Made Cleansing Tissue,-1,0,visible,"Skin type: all skin
Area used: face
Total quantity: 150 sheets
Number of copies: 30","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TJ4DZ1_5EJ5BD8_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2TJ4DZ1_5EJ5BD8_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TJ4DZ1_5EJ5BD8_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2TJ4DZ1_5EJ5BD8_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,169g,1,0
,6109507399 - 11505184924,simple,SKU_2T1FY2V_5A9W1I4,Elon Skin Booting Toner Pad Refill Pouch 200g,-1,0,visible,"Skin concerns: Weak acidity
Skin type: all skin
Total Quantity: 80
Number of copies: 80","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2T1FY2V_5A9W1I4_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2T1FY2V_5A9W1I4_2.webp"" width=""100%"" />""",taxable,1,0,0,1,26000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2T1FY2V_5A9W1I4_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,200g,1,0
,5233164383 - 7371749437,simple,SKU_2EJOVHB_3DWY69P,Natural Cotton 100% Argan Oil Cleansing Cotton Pad Maxi,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EJOVHB_3DWY69P_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EJOVHB_3DWY69P_1.webp"" width=""100%"" />""",taxable,1,0,0,1,36000,15000,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2EJOVHB_3DWY69P_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2EJOVHB_3DWY69P_3.webp,",0,KeySpecifications,Not applicable,1,0,Capacity,Makeup Cleansing Pad Maxi 40 (Argan Vitamin E),1,0
