Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Mcqueen New York,2105050142 - 9267927,simple,SKU_YTAJ32_5IN6F,McQueen New York Waterproof Pen Eyeliner 0.6g,-1,0,visible,"Whether waterproof: waterproof
Eye makeup color type: black
Presence or absence of pearl: No pearl","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YTAJ32_5IN6F_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YTAJ32_5IN6F_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YTAJ32_5IN6F_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YTAJ32_5IN6F_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YTAJ32_5IN6F_7.webp"" width=""100%"" />""",taxable,1,0,0,1,14000,5500,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YTAJ32_5IN6F_15.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,0.shg,1,0
Too Cool For School,6809245713 - 16103696168,simple,SKU_34M1RM9_7EBQ3HK,too cool for school Art Class Brow Designing Shaper 4ml,-1,0,visible,"Date of manufacture: 2022-03-29
Capacity per piece: 4ml
Color Family: Brown","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_34M1RM9_7EBQ3HK_5.webp"" width=""100%"" />""",taxable,1,0,0,1,12000,9630,Beauty > Makeup > Eye Makeup > Eyebrow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_34M1RM9_7EBQ3HK_8.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,4ml,1,0
Missha,1608838272 - 2796645279,simple,SKU_QLUZK0_1A91TB3,Missha Natural Fix Brush Pen Liner 0.6g,-1,0,visible,"Date of manufacture: 2021-09-03
Whether waterproof: waterproof
Presence or absence of pearl: No pearl
Eye makeup color type: black","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QLUZK0_1A91TB3_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14280,13530,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QLUZK0_1A91TB3_6.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,0.shg,1,0
Merge,22878338 - 88829135,simple,SKU_DMD1E_1GVWZZ,Merge The First Brow Pencil 0.3g,-1,0,visible,"Color Family: Brown
Built-in brush: Built-in brush
Weight per piece: 0.3g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_DMD1E_1GVWZZ_3.webp"" width=""100%"" />""",taxable,1,0,0,1,6900,6740,Beauty > Makeup > Eye Makeup > Eyebrow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_DMD1E_1GVWZZ_11.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,0,1,0
,174909061 - 501146749,simple,SKU_2W4WP1_8ADBB1,L'Oceang Cushion Eyeshadow,-1,0,visible,"Color family: Gold/Beige
Eyeshadow container: compressed/pact type
With or without pearl: with pearl
Whether brush/puff is included: Without brush/puff","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W4WP1_8ADBB1_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W4WP1_8ADBB1_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W4WP1_8ADBB1_3.webp"" width=""100%"" />""",taxable,1,0,0,1,7890,,Beauty > Makeup > Eye Makeup > Eye Shadow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2W4WP1_8ADBB1_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,chg,1,0
Apieu,2140702153 - 3635531256,simple,SKU_ZEIOCP_1O4I1VC,APIEU Born2B Madproof Eyebrow Cara 5.5g,-1,0,visible,"Date of manufacture: 2022-01-12
Weight per piece: 5.5g
Color Family: Brown","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ZEIOCP_1O4I1VC_1.webp"" width=""100%"" />""",taxable,1,0,0,1,13000,8150,Beauty > Makeup > Eye Makeup > Eyebrow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ZEIOCP_1O4I1VC_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,5.5 g,1,0
Kate,7060479979 - 17504782484,simple,SKU_38RML7V_81HW8LW,Kate Eyebrow Pencil Z,-1,0,visible,Color Family: Brown,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38RML7V_81HW8LW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14460,13720,Beauty > Makeup > Eye Makeup > Eyebrow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38RML7V_81HW8LW_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38RML7V_81HW8LW_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38RML7V_81HW8LW_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38RML7V_81HW8LW_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38RML7V_81HW8LW_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,0.07g,1,0
Kate,2286276539 - 3929873973,simple,SKU_11T6U9N_1SZQU5X,Kate Gel C Liquid Eyeliner 1.5ml,-1,0,visible,"Eye makeup color type: black
Presence or absence of pearl: No pearl","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11T6U9N_1SZQU5X_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11T6U9N_1SZQU5X_1.webp"" width=""100%"" />""",taxable,1,0,0,1,21000,15650,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11T6U9N_1SZQU5X_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,1.5 mL,1,0
,192904 - 353755,simple,SKU_44UG_7KYJ,Woodbury Stay24 Eyeliner,-1,0,visible,"Color Family: Brown
Whether waterproof: waterproof
Presence or absence of pearl: No pearl
Eye makeup color type: Brown","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_44UG_7KYJ_1.webp"" width=""100%"" />""",taxable,1,0,0,1,11000,7320,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_44UG_7KYJ_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_44UG_7KYJ_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,1.2g,1,0
Merge,345571257 - 1097502361,simple,SKU_5PQSHL_I5FA8P,Merge The First Proof Brow Mascara 3.5g,-1,0,visible,"Color Family: Brown
Whether waterproof: waterproof
Weight per piece: 3.5g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5PQSHL_I5FA8P_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_5PQSHL_I5FA8P_9.webp"" width=""100%"" />""",taxable,1,0,0,1,8900,7650,Beauty > Makeup > Eye Makeup > Mascara,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_5PQSHL_I5FA8P_12.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,3.5g,1,0
Merge,6550888776 - 14623504215,simple,SKU_30C8A4O_6PUGG2F,Merge Long & Volume Eyelash Eyelash Nutrition,-1,0,visible,Part Used: Eyelashes,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30C8A4O_6PUGG2F_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_30C8A4O_6PUGG2F_1.webp"" width=""100%"" />""",taxable,1,0,0,1,9900,,Beauty > Makeup > Eye Makeup > Mascara,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_30C8A4O_6PUGG2F_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,8ml,1,0
Nature Republic,147657380 - 427193002,simple,SKU_2FWT5W_72C88A,NATURE REPUBLIC Pro Touch Color Master Spring Edition Shadow Palette,-1,0,visible,"Color Family: Multi
Eyeshadow Container: Palette Type
Whether brush/puff is included: Without brush/puff
Weight per piece: 14g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2FWT5W_72C88A_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2FWT5W_72C88A_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2FWT5W_72C88A_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2FWT5W_72C88A_2.webp"" width=""100%"" />""",taxable,1,0,0,1,49800,18000,Beauty > Makeup > Eye Makeup > Eye Shadow,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2FWT5W_72C88A_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2FWT5W_72C88A_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2FWT5W_72C88A_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,14g,1,0
Tonimori,6750406546 - 15786120186,simple,SKU_33N0N0Y_792NCAI,TONY MOLY Perfect Eyes Biotin Eyelash Nutrition Supplement,-1,0,visible,Part Used: Eyelashes,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33N0N0Y_792NCAI_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_33N0N0Y_792NCAI_2.webp"" width=""100%"" />""",taxable,1,0,0,1,18000,12420,Beauty > Makeup > Eye Makeup > Mascara,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_33N0N0Y_792NCAI_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,11 g,1,0
,2088116341 - 3546961333,simple,SKU_YJ7KVP_1MNROVP,Lilybyred 9 to 9 Infinite Mascara 7g,-1,0,visible,"Color family: black family
Type: Long + Curl
Eye makeup type: normal type
Presence of Pearl: No Pearl","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_YJ7KVP_1MNROVP_1.jpg"" width=""100%"" />""",taxable,1,0,0,1,15000,7530,Beauty > Makeup > Eye Makeup > Mascara,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_YJ7KVP_1MNROVP_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,pilgrimage,1,0
,205569711 - 605545940,simple,SKU_3EE2LR_A0IY8K,MD Miraclass Aura Mascara 7ml,-1,0,visible,"Type: Volume + Long + Curls
Color family: black family","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3EE2LR_A0IY8K_1.webp"" width=""100%"" />""",taxable,1,0,0,1,20000,12000,Beauty > Makeup > Eye Makeup > Mascara,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3EE2LR_A0IY8K_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,Mascara 7ml,1,0
,5387430397 - 8023046568,simple,SKU_2H3JBWD_3OOPQCO,Marymond Supertrim Pen Eyeliner 0.5g,-1,0,visible,"Whether waterproof: waterproof
Presence or absence of pearl: No pearl
Eye makeup color type: Brown
Color Family: Brown","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2H3JBWD_3OOPQCO_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2H3JBWD_3OOPQCO_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2H3JBWD_3OOPQCO_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2H3JBWD_3OOPQCO_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2H3JBWD_3OOPQCO_1.webp"" width=""100%"" />""",taxable,1,0,0,1,8990,,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2H3JBWD_3OOPQCO_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2H3JBWD_3OOPQCO_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,0.5g,1,0
Chosungah 22,4981674 - 22726750,simple,SKU_2YRVU_DJ42M,Chosungah22 Donggongmiin Pen Liner,-1,0,visible,"Quantity: 1 piece
Eye makeup color type: black
Eyeliner Type: Liquid/Pen
Income type: -","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2YRVU_DJ42M_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2YRVU_DJ42M_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,8900,Beauty > Makeup > Eye Makeup > Eyeliner,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2YRVU_DJ42M_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2YRVU_DJ42M_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,0.5g,1,0
Rom&N,241376670 - 987992841,simple,SKU_3ZPJFI_GC845L,rom&nd better than eyes eye palette,-1,0,visible,"Color Family: Brown
With or without Pearl: With Pearl
Weight per piece: 6.5g","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_16.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ZPJFI_GC845L_6.webp"" width=""100%"" />""",taxable,1,0,0,1,18000,9310,Beauty > Makeup > Eye Makeup > Eye Palette,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_16.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ZPJFI_GC845L_10.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,6.5g,1,0
